"DATE_AND_TIME";"DATE";"TIME";"GAME";"RESULT";"ATTENDENCE";"STADIUM";"SEASON";"WEEKDAY";"HOME_OR_AWAY";"TEAM";"HOME_TEAM";"AWAY_TEAM";"OPPONENT";"HOME_GOALS";"AWAY_GOALS";"GOAL_FOR";"GOAL_AGAINST";"GOAL_DIFF";"GAMES_PLAYED";"POINTS";"W";"D";"L";"CUM_GOAL_FOR";"CUM_GOAL_AGAINST";"CUM_GOAL_DIFF";"CUM_GAMES_PLAYED";"CUM_POINTS";"CUM_W";"CUM_D";"CUM_L";"CUM_POSITION";"LATEST_POSITION_PER_SEASON"
2012-08-26 17:30:00;2012-08-26;"17:30";"Kalmar FF - IFK Göteborg";"3 - 0";8026;"Guldfågeln Arena";2012;"söndag";"HOME";"Kalmar FF";"Kalmar FF";"IFK Göteborg";"IFK Göteborg";3;0;3;0;3;1;3;1;0;0;26;31;-5;20;26;7;5;8;9;10
2012-08-27 19:00:00;2012-08-27;"19:00";"Malmö FF - GIF Sundsvall";"2 - 0";11534;"Swedbank Stadion";2012;"måndag";"AWAY";"GIF Sundsvall";"Malmö FF";"GIF Sundsvall";"Malmö FF";2;0;0;2;-2;1;0;0;0;1;24;24;0;20;24;6;6;8;10;14
2012-08-26 17:30:00;2012-08-26;"17:30";"Kalmar FF - IFK Göteborg";"3 - 0";8026;"Guldfågeln Arena";2012;"söndag";"AWAY";"IFK Göteborg";"Kalmar FF";"IFK Göteborg";"Kalmar FF";3;0;0;3;-3;1;0;0;0;1;25;30;-5;20;24;5;9;6;11;7
2012-08-27 19:00:00;2012-08-27;"19:00";"Mjällby AIF - Syrianska FC";"0 - 2";3065;"Strandvallen";2012;"måndag";"AWAY";"Syrianska FC";"Mjällby AIF";"Syrianska FC";"Mjällby AIF";0;2;2;0;2;1;3;1;0;0;21;29;-8;20;24;7;3;10;12;13
2012-08-27 19:00:00;2012-08-27;"19:00";"Mjällby AIF - Syrianska FC";"0 - 2";3065;"Strandvallen";2012;"måndag";"HOME";"Mjällby AIF";"Mjällby AIF";"Syrianska FC";"Syrianska FC";0;2;0;2;-2;1;0;0;0;1;22;28;-6;20;23;5;8;7;13;12
2012-08-24 19:00:00;2012-08-24;"19:00";"Örebro - Gefle IF FF";"1 - 2";5312;"Behrn Arena";2012;"fredag";"AWAY";"Gefle IF FF";"Örebro";"Gefle IF FF";"Örebro";1;2;2;1;1;1;3;1;0;0;16;27;-11;20;19;4;7;9;14;11
2012-08-26 15:00:00;2012-08-26;"15:00";"GAIS - AIK";"0 - 1";3865;"Gamla Ullevi";2012;"söndag";"HOME";"GAIS";"GAIS";"AIK";"AIK";0;1;0;1;-1;1;0;0;0;1;16;29;-13;20;11;1;8;11;15;16
2012-08-24 19:00:00;2012-08-24;"19:00";"Örebro - Gefle IF FF";"1 - 2";5312;"Behrn Arena";2012;"fredag";"HOME";"Örebro";"Örebro";"Gefle IF FF";"Gefle IF FF";1;2;1;2;-1;1;0;0;0;1;17;34;-17;20;11;2;5;13;16;15
2012-09-02 17:30:00;2012-09-02;"17:30";"IF Elfsborg - Syrianska FC";"1 - 0";6877;"Borås Arena";2012;"söndag";"HOME";"IF Elfsborg";"IF Elfsborg";"Syrianska FC";"Syrianska FC";1;0;1;0;1;1;3;1;0;0;36;20;16;21;44;14;2;5;1;1
2012-08-31 19:00:00;2012-08-31;"19:00";"BK Häcken - Åtvidabergs FF";"5 - 2";3407;"Rambergsvallen";2012;"fredag";"HOME";"BK Häcken";"BK Häcken";"Åtvidabergs FF";"Åtvidabergs FF";5;2;5;2;3;1;3;1;0;0;48;27;21;21;39;12;3;6;2;2
2012-09-01 16:00:00;2012-09-01;"16:00";"Malmö FF - Mjällby AIF";"1 - 1";13486;"Swedbank Stadion";2012;"lördag";"HOME";"Malmö FF";"Malmö FF";"Mjällby AIF";"Mjällby AIF";1;1;1;1;0;1;1;0;1;0;36;25;11;21;39;11;6;4;3;3
2012-09-02 15:00:00;2012-09-02;"15:00";"AIK - Helsingborgs IF";"2 - 1";14548;"Råsunda";2012;"söndag";"HOME";"AIK";"AIK";"Helsingborgs IF";"Helsingborgs IF";2;1;2;1;1;1;3;1;0;0;27;19;8;21;39;11;6;4;4;4
2012-08-31 19:00:00;2012-08-31;"19:00";"Örebro - Djurgården";"2 - 3";6809;"Behrn Arena";2012;"fredag";"AWAY";"Djurgården";"Örebro";"Djurgården";"Örebro";2;3;3;2;1;1;3;1;0;0;29;24;5;21;32;7;11;3;5;9
2012-09-02 15:00:00;2012-09-02;"15:00";"AIK - Helsingborgs IF";"2 - 1";14548;"Råsunda";2012;"söndag";"AWAY";"Helsingborgs IF";"AIK";"Helsingborgs IF";"AIK";2;1;1;2;-1;1;0;0;0;1;32;26;6;21;31;8;7;6;6;6
2012-09-02 17:30:00;2012-09-02;"17:30";"IFK Norrköping FK - Gefle IF FF";"0 - 1";5244;"Nya Parken";2012;"söndag";"HOME";"IFK Norrköping FK";"IFK Norrköping FK";"Gefle IF FF";"Gefle IF FF";0;1;0;1;-1;1;0;0;0;1;28;34;-6;21;30;8;6;7;7;5
2012-09-02 15:00:00;2012-09-02;"15:00";"GAIS - Kalmar FF";"1 - 2";2848;"Gamla Ullevi";2012;"söndag";"AWAY";"Kalmar FF";"GAIS";"Kalmar FF";"GAIS";1;2;2;1;1;1;3;1;0;0;28;32;-4;21;29;8;5;8;8;10
2012-08-31 19:00:00;2012-08-31;"19:00";"BK Häcken - Åtvidabergs FF";"5 - 2";3407;"Rambergsvallen";2012;"fredag";"AWAY";"Åtvidabergs FF";"BK Häcken";"Åtvidabergs FF";"BK Häcken";5;2;2;5;-3;1;0;0;0;1;40;35;5;21;28;7;7;7;9;8
2012-09-02 17:30:00;2012-09-02;"17:30";"GIF Sundsvall - IFK Göteborg";"3 - 3";6085;"Norrporten Arena";2012;"söndag";"HOME";"GIF Sundsvall";"GIF Sundsvall";"IFK Göteborg";"IFK Göteborg";3;3;3;3;0;1;1;0;1;0;27;27;0;21;25;6;7;8;10;14
2012-09-02 17:30:00;2012-09-02;"17:30";"GIF Sundsvall - IFK Göteborg";"3 - 3";6085;"Norrporten Arena";2012;"söndag";"AWAY";"IFK Göteborg";"GIF Sundsvall";"IFK Göteborg";"GIF Sundsvall";3;3;3;3;0;1;1;0;1;0;28;33;-5;21;25;5;10;6;11;7
2012-09-01 16:00:00;2012-09-01;"16:00";"Malmö FF - Mjällby AIF";"1 - 1";13486;"Swedbank Stadion";2012;"lördag";"AWAY";"Mjällby AIF";"Malmö FF";"Mjällby AIF";"Malmö FF";1;1;1;1;0;1;1;0;1;0;23;29;-6;21;24;5;9;7;12;12
2012-09-02 17:30:00;2012-09-02;"17:30";"IF Elfsborg - Syrianska FC";"1 - 0";6877;"Borås Arena";2012;"söndag";"AWAY";"Syrianska FC";"IF Elfsborg";"Syrianska FC";"IF Elfsborg";1;0;0;1;-1;1;0;0;0;1;21;30;-9;21;24;7;3;11;13;13
2012-09-02 17:30:00;2012-09-02;"17:30";"IFK Norrköping FK - Gefle IF FF";"0 - 1";5244;"Nya Parken";2012;"söndag";"AWAY";"Gefle IF FF";"IFK Norrköping FK";"Gefle IF FF";"IFK Norrköping FK";0;1;1;0;1;1;3;1;0;0;17;27;-10;21;22;5;7;9;14;11
2012-09-02 15:00:00;2012-09-02;"15:00";"GAIS - Kalmar FF";"1 - 2";2848;"Gamla Ullevi";2012;"söndag";"HOME";"GAIS";"GAIS";"Kalmar FF";"Kalmar FF";1;2;1;2;-1;1;0;0;0;1;17;31;-14;21;11;1;8;12;15;16
2012-08-31 19:00:00;2012-08-31;"19:00";"Örebro - Djurgården";"2 - 3";6809;"Behrn Arena";2012;"fredag";"HOME";"Örebro";"Örebro";"Djurgården";"Djurgården";2;3;2;3;-1;1;0;0;0;1;19;37;-18;21;11;2;5;14;16;15
2012-09-16 16:30:00;2012-09-16;"16:30";"IFK Göteborg - IF Elfsborg";"2 - 1";14102;"Gamla Ullevi";2012;"söndag";"AWAY";"IF Elfsborg";"IFK Göteborg";"IF Elfsborg";"IFK Göteborg";2;1;1;2;-1;1;0;0;0;1;37;22;15;22;44;14;2;6;1;1
2012-09-17 19:00:00;2012-09-17;"19:00";"Gefle IF FF - BK Häcken";"0 - 2";3602;"Strömvallen";2012;"måndag";"AWAY";"BK Häcken";"Gefle IF FF";"BK Häcken";"Gefle IF FF";0;2;2;0;2;1;3;1;0;0;50;27;23;22;42;13;3;6;2;2
2012-09-17 19:05:00;2012-09-17;"19:05";"Åtvidabergs FF - Malmö FF";"0 - 1";4637;"Kopparvallen";2012;"måndag";"AWAY";"Malmö FF";"Åtvidabergs FF";"Malmö FF";"Åtvidabergs FF";0;1;1;0;1;1;3;1;0;0;37;25;12;22;42;12;6;4;3;3
2012-09-16 14:00:00;2012-09-16;"14:00";"Djurgården - AIK";"0 - 3";30857;"Råsunda";2012;"söndag";"AWAY";"AIK";"Djurgården";"AIK";"Djurgården";0;3;3;0;3;1;3;1;0;0;30;19;11;22;42;12;6;4;4;4
2012-09-15 16:00:00;2012-09-15;"16:00";"Helsingborgs IF - GIF Sundsvall";"4 - 0";7812;"Olympia, Helsingborg";2012;"lördag";"HOME";"Helsingborgs IF";"Helsingborgs IF";"GIF Sundsvall";"GIF Sundsvall";4;0;4;0;4;1;3;1;0;0;36;26;10;22;34;9;7;6;5;6
2012-09-14 19:00:00;2012-09-14;"19:00";"Syrianska FC - IFK Norrköping FK";"1 - 2";1878;"Södertälje Fotbollsarena";2012;"fredag";"AWAY";"IFK Norrköping FK";"Syrianska FC";"IFK Norrköping FK";"Syrianska FC";1;2;2;1;1;1;3;1;0;0;30;35;-5;22;33;9;6;7;6;5
2012-09-16 14:00:00;2012-09-16;"14:00";"Djurgården - AIK";"0 - 3";30857;"Råsunda";2012;"söndag";"HOME";"Djurgården";"Djurgården";"AIK";"AIK";0;3;0;3;-3;1;0;0;0;1;29;27;2;22;32;7;11;4;7;9
2012-09-17 19:00:00;2012-09-17;"19:00";"Kalmar FF - Örebro";"1 - 2";5702;"Guldfågeln Arena";2012;"måndag";"HOME";"Kalmar FF";"Kalmar FF";"Örebro";"Örebro";1;2;1;2;-1;1;0;0;0;1;29;34;-5;22;29;8;5;9;8;10
2012-09-17 19:05:00;2012-09-17;"19:05";"Åtvidabergs FF - Malmö FF";"0 - 1";4637;"Kopparvallen";2012;"måndag";"HOME";"Åtvidabergs FF";"Åtvidabergs FF";"Malmö FF";"Malmö FF";0;1;0;1;-1;1;0;0;0;1;40;36;4;22;28;7;7;8;9;8
2012-09-16 16:30:00;2012-09-16;"16:30";"IFK Göteborg - IF Elfsborg";"2 - 1";14102;"Gamla Ullevi";2012;"söndag";"HOME";"IFK Göteborg";"IFK Göteborg";"IF Elfsborg";"IF Elfsborg";2;1;2;1;1;1;3;1;0;0;30;34;-4;22;28;6;10;6;10;7
2012-09-15 14:00:00;2012-09-15;"14:00";"Mjällby AIF - GAIS";"4 - 0";3697;"Strandvallen";2012;"lördag";"HOME";"Mjällby AIF";"Mjällby AIF";"GAIS";"GAIS";4;0;4;0;4;1;3;1;0;0;27;29;-2;22;27;6;9;7;11;12
2012-09-15 16:00:00;2012-09-15;"16:00";"Helsingborgs IF - GIF Sundsvall";"4 - 0";7812;"Olympia, Helsingborg";2012;"lördag";"AWAY";"GIF Sundsvall";"Helsingborgs IF";"GIF Sundsvall";"Helsingborgs IF";4;0;0;4;-4;1;0;0;0;1;27;31;-4;22;25;6;7;9;12;14
2012-09-14 19:00:00;2012-09-14;"19:00";"Syrianska FC - IFK Norrköping FK";"1 - 2";1878;"Södertälje Fotbollsarena";2012;"fredag";"HOME";"Syrianska FC";"Syrianska FC";"IFK Norrköping FK";"IFK Norrköping FK";1;2;1;2;-1;1;0;0;0;1;22;32;-10;22;24;7;3;12;13;13
2012-09-17 19:00:00;2012-09-17;"19:00";"Gefle IF FF - BK Häcken";"0 - 2";3602;"Strömvallen";2012;"måndag";"HOME";"Gefle IF FF";"Gefle IF FF";"BK Häcken";"BK Häcken";0;2;0;2;-2;1;0;0;0;1;17;29;-12;22;22;5;7;10;14;11
2012-09-17 19:00:00;2012-09-17;"19:00";"Kalmar FF - Örebro";"1 - 2";5702;"Guldfågeln Arena";2012;"måndag";"AWAY";"Örebro";"Kalmar FF";"Örebro";"Kalmar FF";1;2;2;1;1;1;3;1;0;0;21;38;-17;22;14;3;5;14;15;15
2012-09-15 14:00:00;2012-09-15;"14:00";"Mjällby AIF - GAIS";"4 - 0";3697;"Strandvallen";2012;"lördag";"AWAY";"GAIS";"Mjällby AIF";"GAIS";"Mjällby AIF";4;0;0;4;-4;1;0;0;0;1;17;35;-18;22;11;1;8;13;16;16
2012-09-21 19:00:00;2012-09-21;"19:00";"Djurgården - BK Häcken";"0 - 3";5594;"Stockholms Stadion 1";2012;"fredag";"AWAY";"BK Häcken";"Djurgården";"BK Häcken";"Djurgården";0;3;3;0;3;1;3;1;0;0;53;27;26;23;45;14;3;6;1;2
2012-09-23 15:00:00;2012-09-23;"15:00";"IF Elfsborg - GIF Sundsvall";"0 - 0";7570;"Borås Arena";2012;"söndag";"HOME";"IF Elfsborg";"IF Elfsborg";"GIF Sundsvall";"GIF Sundsvall";0;0;0;0;0;1;1;0;1;0;37;22;15;23;45;14;3;6;2;1
2012-09-24 20:45:00;2012-09-24;"20:45";"Helsingborgs IF - Malmö FF";"1 - 1";14191;"Olympia, Helsingborg";2012;"måndag";"AWAY";"Malmö FF";"Helsingborgs IF";"Malmö FF";"Helsingborgs IF";1;1;1;1;0;1;1;0;1;0;38;26;12;23;43;12;7;4;3;3
2012-09-23 17:30:00;2012-09-23;"17:30";"IFK Norrköping FK - AIK";"2 - 2";9173;"Nya Parken";2012;"söndag";"AWAY";"AIK";"IFK Norrköping FK";"AIK";"IFK Norrköping FK";2;2;2;2;0;1;1;0;1;0;32;21;11;23;43;12;7;4;4;4
2012-09-24 20:45:00;2012-09-24;"20:45";"Helsingborgs IF - Malmö FF";"1 - 1";14191;"Olympia, Helsingborg";2012;"måndag";"HOME";"Helsingborgs IF";"Helsingborgs IF";"Malmö FF";"Malmö FF";1;1;1;1;0;1;1;0;1;0;37;27;10;23;35;9;8;6;5;6
2012-09-23 17:30:00;2012-09-23;"17:30";"IFK Norrköping FK - AIK";"2 - 2";9173;"Nya Parken";2012;"söndag";"HOME";"IFK Norrköping FK";"IFK Norrköping FK";"AIK";"AIK";2;2;2;2;0;1;1;0;1;0;32;37;-5;23;34;9;7;7;6;5
2012-09-21 19:00:00;2012-09-21;"19:00";"Djurgården - BK Häcken";"0 - 3";5594;"Stockholms Stadion 1";2012;"fredag";"HOME";"Djurgården";"Djurgården";"BK Häcken";"BK Häcken";0;3;0;3;-3;1;0;0;0;1;29;30;-1;23;32;7;11;5;7;9
2012-09-23 17:30:00;2012-09-23;"17:30";"Kalmar FF - Åtvidabergs FF";"2 - 0";4893;"Guldfågeln Arena";2012;"söndag";"HOME";"Kalmar FF";"Kalmar FF";"Åtvidabergs FF";"Åtvidabergs FF";2;0;2;0;2;1;3;1;0;0;31;34;-3;23;32;9;5;9;8;10
2012-09-24 18:30:00;2012-09-24;"18:30";"IFK Göteborg - GAIS";"0 - 0";13268;"Gamla Ullevi";2012;"måndag";"HOME";"IFK Göteborg";"IFK Göteborg";"GAIS";"GAIS";0;0;0;0;0;1;1;0;1;0;30;34;-4;23;29;6;11;6;9;7
2012-09-23 17:30:00;2012-09-23;"17:30";"Kalmar FF - Åtvidabergs FF";"2 - 0";4893;"Guldfågeln Arena";2012;"söndag";"AWAY";"Åtvidabergs FF";"Kalmar FF";"Åtvidabergs FF";"Kalmar FF";2;0;0;2;-2;1;0;0;0;1;40;38;2;23;28;7;7;9;10;8
2012-09-23 15:00:00;2012-09-23;"15:00";"Gefle IF FF - Mjällby AIF";"1 - 0";2014;"Strömvallen";2012;"söndag";"AWAY";"Mjällby AIF";"Gefle IF FF";"Mjällby AIF";"Gefle IF FF";1;0;0;1;-1;1;0;0;0;1;27;30;-3;23;27;6;9;8;11;12
2012-09-23 15:00:00;2012-09-23;"15:00";"IF Elfsborg - GIF Sundsvall";"0 - 0";7570;"Borås Arena";2012;"söndag";"AWAY";"GIF Sundsvall";"IF Elfsborg";"GIF Sundsvall";"IF Elfsborg";0;0;0;0;0;1;1;0;1;0;27;31;-4;23;26;6;8;9;12;14
2012-09-22 16:00:00;2012-09-22;"16:00";"Syrianska FC - Örebro";"2 - 2";4093;"Södertälje Fotbollsarena";2012;"lördag";"HOME";"Syrianska FC";"Syrianska FC";"Örebro";"Örebro";2;2;2;2;0;1;1;0;1;0;24;34;-10;23;25;7;4;12;13;13
2012-09-23 15:00:00;2012-09-23;"15:00";"Gefle IF FF - Mjällby AIF";"1 - 0";2014;"Strömvallen";2012;"söndag";"HOME";"Gefle IF FF";"Gefle IF FF";"Mjällby AIF";"Mjällby AIF";1;0;1;0;1;1;3;1;0;0;18;29;-11;23;25;6;7;10;14;11
2012-09-22 16:00:00;2012-09-22;"16:00";"Syrianska FC - Örebro";"2 - 2";4093;"Södertälje Fotbollsarena";2012;"lördag";"AWAY";"Örebro";"Syrianska FC";"Örebro";"Syrianska FC";2;2;2;2;0;1;1;0;1;0;23;40;-17;23;15;3;6;14;15;15
2012-09-24 18:30:00;2012-09-24;"18:30";"IFK Göteborg - GAIS";"0 - 0";13268;"Gamla Ullevi";2012;"måndag";"AWAY";"GAIS";"IFK Göteborg";"GAIS";"IFK Göteborg";0;0;0;0;0;1;1;0;1;0;17;35;-18;23;12;1;9;13;16;16
2012-09-27 18:00:00;2012-09-27;"18:00";"BK Häcken - Helsingborgs IF";"2 - 2";4368;"Rambergsvallen";2012;"torsdag";"HOME";"BK Häcken";"BK Häcken";"Helsingborgs IF";"Helsingborgs IF";2;2;2;2;0;1;1;0;1;0;55;29;26;24;46;14;4;6;1;2
2012-09-26 20:05:00;2012-09-26;"20:05";"AIK - IF Elfsborg";"1 - 1";14609;"Råsunda";2012;"onsdag";"AWAY";"IF Elfsborg";"AIK";"IF Elfsborg";"AIK";1;1;1;1;0;1;1;0;1;0;38;23;15;24;46;14;4;6;2;1
2012-09-26 20:05:00;2012-09-26;"20:05";"AIK - IF Elfsborg";"1 - 1";14609;"Råsunda";2012;"onsdag";"HOME";"AIK";"AIK";"IF Elfsborg";"IF Elfsborg";1;1;1;1;0;1;1;0;1;0;33;22;11;24;44;12;8;4;3;4
2012-09-27 20:05:00;2012-09-27;"20:05";"Malmö FF - IFK Göteborg";"1 - 2";15109;"Swedbank Stadion";2012;"torsdag";"HOME";"Malmö FF";"Malmö FF";"IFK Göteborg";"IFK Göteborg";1;2;1;2;-1;1;0;0;0;1;39;28;11;24;43;12;7;5;4;3
2012-09-26 19:00:00;2012-09-26;"19:00";"Örebro - IFK Norrköping FK";"0 - 1";5391;"Behrn Arena";2012;"onsdag";"AWAY";"IFK Norrköping FK";"Örebro";"IFK Norrköping FK";"Örebro";0;1;1;0;1;1;3;1;0;0;33;37;-4;24;37;10;7;7;5;5
2012-09-27 18:00:00;2012-09-27;"18:00";"BK Häcken - Helsingborgs IF";"2 - 2";4368;"Rambergsvallen";2012;"torsdag";"AWAY";"Helsingborgs IF";"BK Häcken";"Helsingborgs IF";"BK Häcken";2;2;2;2;0;1;1;0;1;0;39;29;10;24;36;9;9;6;6;6
2012-09-26 18:00:00;2012-09-26;"18:00";"Åtvidabergs FF - Djurgården";"2 - 1";4267;"Kopparvallen";2012;"onsdag";"AWAY";"Djurgården";"Åtvidabergs FF";"Djurgården";"Åtvidabergs FF";2;1;1;2;-1;1;0;0;0;1;30;32;-2;24;32;7;11;6;7;9
2012-09-27 20:05:00;2012-09-27;"20:05";"Malmö FF - IFK Göteborg";"1 - 2";15109;"Swedbank Stadion";2012;"torsdag";"AWAY";"IFK Göteborg";"Malmö FF";"IFK Göteborg";"Malmö FF";1;2;2;1;1;1;3;1;0;0;32;35;-3;24;32;7;11;6;8;7
2012-09-26 19:00:00;2012-09-26;"19:00";"Mjällby AIF - Kalmar FF";"1 - 0";4092;"Strandvallen";2012;"onsdag";"AWAY";"Kalmar FF";"Mjällby AIF";"Kalmar FF";"Mjällby AIF";1;0;0;1;-1;1;0;0;0;1;31;35;-4;24;32;9;5;10;9;10
2012-09-26 18:00:00;2012-09-26;"18:00";"Åtvidabergs FF - Djurgården";"2 - 1";4267;"Kopparvallen";2012;"onsdag";"HOME";"Åtvidabergs FF";"Åtvidabergs FF";"Djurgården";"Djurgården";2;1;2;1;1;1;3;1;0;0;42;39;3;24;31;8;7;9;10;8
2012-09-26 19:00:00;2012-09-26;"19:00";"Mjällby AIF - Kalmar FF";"1 - 0";4092;"Strandvallen";2012;"onsdag";"HOME";"Mjällby AIF";"Mjällby AIF";"Kalmar FF";"Kalmar FF";1;0;1;0;1;1;3;1;0;0;28;30;-2;24;30;7;9;8;11;12
2012-09-28 19:00:00;2012-09-28;"19:00";"GAIS - Syrianska FC";"1 - 4";3676;"Gamla Ullevi";2012;"fredag";"AWAY";"Syrianska FC";"GAIS";"Syrianska FC";"GAIS";1;4;4;1;3;1;3;1;0;0;28;35;-7;24;28;8;4;12;12;13
2012-09-26 19:00:00;2012-09-26;"19:00";"GIF Sundsvall - Gefle IF FF";"0 - 1";3244;"Norrporten Arena";2012;"onsdag";"AWAY";"Gefle IF FF";"GIF Sundsvall";"Gefle IF FF";"GIF Sundsvall";0;1;1;0;1;1;3;1;0;0;19;29;-10;24;28;7;7;10;13;11
2012-09-26 19:00:00;2012-09-26;"19:00";"GIF Sundsvall - Gefle IF FF";"0 - 1";3244;"Norrporten Arena";2012;"onsdag";"HOME";"GIF Sundsvall";"GIF Sundsvall";"Gefle IF FF";"Gefle IF FF";0;1;0;1;-1;1;0;0;0;1;27;32;-5;24;26;6;8;10;14;14
2012-09-26 19:00:00;2012-09-26;"19:00";"Örebro - IFK Norrköping FK";"0 - 1";5391;"Behrn Arena";2012;"onsdag";"HOME";"Örebro";"Örebro";"IFK Norrköping FK";"IFK Norrköping FK";0;1;0;1;-1;1;0;0;0;1;23;41;-18;24;15;3;6;15;15;15
2012-09-28 19:00:00;2012-09-28;"19:00";"GAIS - Syrianska FC";"1 - 4";3676;"Gamla Ullevi";2012;"fredag";"HOME";"GAIS";"GAIS";"Syrianska FC";"Syrianska FC";1;4;1;4;-3;1;0;0;0;1;18;39;-21;24;12;1;9;14;16;16
2012-09-30 17:30:00;2012-09-30;"17:30";"IF Elfsborg - Örebro";"1 - 0";9743;"Borås Arena";2012;"söndag";"HOME";"IF Elfsborg";"IF Elfsborg";"Örebro";"Örebro";1;0;1;0;1;1;3;1;0;0;39;23;16;25;49;15;4;6;1;1
2012-10-01 19:05:00;2012-10-01;"19:05";"IFK Göteborg - BK Häcken";"1 - 1";10333;"Gamla Ullevi";2012;"måndag";"AWAY";"BK Häcken";"IFK Göteborg";"BK Häcken";"IFK Göteborg";1;1;1;1;0;1;1;0;1;0;56;30;26;25;47;14;5;6;2;2
2012-09-30 15:00:00;2012-09-30;"15:00";"GIF Sundsvall - AIK";"2 - 3";4019;"Norrporten Arena";2012;"söndag";"AWAY";"AIK";"GIF Sundsvall";"AIK";"GIF Sundsvall";2;3;3;2;1;1;3;1;0;0;36;24;12;25;47;13;8;4;3;4
2012-10-01 19:00:00;2012-10-01;"19:00";"Syrianska FC - Malmö FF";"0 - 2";1901;"Södertälje Fotbollsarena";2012;"måndag";"AWAY";"Malmö FF";"Syrianska FC";"Malmö FF";"Syrianska FC";0;2;2;0;2;1;3;1;0;0;41;28;13;25;46;13;7;5;4;3
2012-10-01 19:00:00;2012-10-01;"19:00";"IFK Norrköping FK - GAIS";"7 - 2";4176;"Nya Parken";2012;"måndag";"HOME";"IFK Norrköping FK";"IFK Norrköping FK";"GAIS";"GAIS";7;2;7;2;5;1;3;1;0;0;40;39;1;25;40;11;7;7;5;5
2012-09-30 15:00:00;2012-09-30;"15:00";"Helsingborgs IF - Åtvidabergs FF";"3 - 0";7114;"Olympia, Helsingborg";2012;"söndag";"HOME";"Helsingborgs IF";"Helsingborgs IF";"Åtvidabergs FF";"Åtvidabergs FF";3;0;3;0;3;1;3;1;0;0;42;29;13;25;39;10;9;6;6;6
2012-10-01 19:00:00;2012-10-01;"19:00";"Djurgården - Mjällby AIF";"0 - 1";5112;"Stockholms Stadion 1";2012;"måndag";"AWAY";"Mjällby AIF";"Djurgården";"Mjällby AIF";"Djurgården";0;1;1;0;1;1;3;1;0;0;29;30;-1;25;33;8;9;8;7;12
2012-10-01 19:05:00;2012-10-01;"19:05";"IFK Göteborg - BK Häcken";"1 - 1";10333;"Gamla Ullevi";2012;"måndag";"HOME";"IFK Göteborg";"IFK Göteborg";"BK Häcken";"BK Häcken";1;1;1;1;0;1;1;0;1;0;33;36;-3;25;33;7;12;6;8;7
2012-09-30 17:30:00;2012-09-30;"17:30";"Gefle IF FF - Kalmar FF";"0 - 0";3205;"Strömvallen";2012;"söndag";"AWAY";"Kalmar FF";"Gefle IF FF";"Kalmar FF";"Gefle IF FF";0;0;0;0;0;1;1;0;1;0;31;35;-4;25;33;9;6;10;9;10
2012-10-01 19:00:00;2012-10-01;"19:00";"Djurgården - Mjällby AIF";"0 - 1";5112;"Stockholms Stadion 1";2012;"måndag";"HOME";"Djurgården";"Djurgården";"Mjällby AIF";"Mjällby AIF";0;1;0;1;-1;1;0;0;0;1;30;33;-3;25;32;7;11;7;10;9
2012-09-30 15:00:00;2012-09-30;"15:00";"Helsingborgs IF - Åtvidabergs FF";"3 - 0";7114;"Olympia, Helsingborg";2012;"söndag";"AWAY";"Åtvidabergs FF";"Helsingborgs IF";"Åtvidabergs FF";"Helsingborgs IF";3;0;0;3;-3;1;0;0;0;1;42;42;0;25;31;8;7;10;11;8
2012-09-30 17:30:00;2012-09-30;"17:30";"Gefle IF FF - Kalmar FF";"0 - 0";3205;"Strömvallen";2012;"söndag";"HOME";"Gefle IF FF";"Gefle IF FF";"Kalmar FF";"Kalmar FF";0;0;0;0;0;1;1;0;1;0;19;29;-10;25;29;7;8;10;12;11
2012-10-01 19:00:00;2012-10-01;"19:00";"Syrianska FC - Malmö FF";"0 - 2";1901;"Södertälje Fotbollsarena";2012;"måndag";"HOME";"Syrianska FC";"Syrianska FC";"Malmö FF";"Malmö FF";0;2;0;2;-2;1;0;0;0;1;28;37;-9;25;28;8;4;13;13;13
2012-09-30 15:00:00;2012-09-30;"15:00";"GIF Sundsvall - AIK";"2 - 3";4019;"Norrporten Arena";2012;"söndag";"HOME";"GIF Sundsvall";"GIF Sundsvall";"AIK";"AIK";2;3;2;3;-1;1;0;0;0;1;29;35;-6;25;26;6;8;11;14;14
2012-09-30 17:30:00;2012-09-30;"17:30";"IF Elfsborg - Örebro";"1 - 0";9743;"Borås Arena";2012;"söndag";"AWAY";"Örebro";"IF Elfsborg";"Örebro";"IF Elfsborg";1;0;0;1;-1;1;0;0;0;1;23;42;-19;25;15;3;6;16;15;15
2012-10-01 19:00:00;2012-10-01;"19:00";"IFK Norrköping FK - GAIS";"7 - 2";4176;"Nya Parken";2012;"måndag";"AWAY";"GAIS";"IFK Norrköping FK";"GAIS";"IFK Norrköping FK";7;2;2;7;-5;1;0;0;0;1;20;46;-26;25;12;1;9;15;16;16
2012-10-07 17:30:00;2012-10-07;"17:30";"GAIS - IF Elfsborg";"1 - 2";3304;"Gamla Ullevi";2012;"söndag";"AWAY";"IF Elfsborg";"GAIS";"IF Elfsborg";"GAIS";1;2;2;1;1;1;3;1;0;0;41;24;17;26;52;16;4;6;1;1
